item_id,name,description,special_handling_instructions,dimensions_cm,unit_weight_kg,category,is_fragile,is_hazardous,reorder_point,economic_order_quantity,supplier_id,manufacturing_cost_per_unit
PROD-00529,Business-focused didactic methodology,Veniam rem libero doloribus. Accusamus autem a natus nemo impedit. Ut fugiat libero ipsum veritatis ea odit.,"None, Fragile, handle with care.",99x78x43,62.71,Books,True,False,305,754,SUP-009,656.23
PROD-00530,Up-sized 3rdgeneration process improvement,Recusandae aspernatur ad saepe aperiam. Vitae esse laudantium facilis nemo modi nobis.,"None, Hazardous material, consult safety data sheet.",8x33x41,2.26,Medical Supplies,False,True,71,668,SUP-004,3720.64
PROD-00531,Triple-buffered fresh-thinking middleware,Veniam explicabo placeat nisi sint maiores neque. Sit recusandae distinctio cupiditate odio molestias hic provident. Quos expedita mollitia hic doloribus excepturi adipisci.,"None, Fragile, handle with care.",17x77x43,67.31,Clothing,True,False,165,305,SUP-011,492.36
PROD-00532,Configurable multi-tasking matrices,Exercitationem sequi ratione vel. Fuga quasi fugit.,"None, Keep refrigerated.",65x66x8,127.79,Perishable,False,False,341,581,SUP-006,3586.42
PROD-00533,Open-architected logistical Graphic Interface,Sapiente inventore rem sequi dicta minima. Facilis recusandae et quaerat minima fugit voluptatum. Molestiae accusantium molestiae quibusdam labore cupiditate est ipsum.,Standard handling.,19x20x35,116.28,Clothing,False,False,411,944,SUP-007,3204.98
PROD-00534,Total clear-thinking flexibility,Doloribus libero autem perspiciatis tenetur mollitia. Ratione soluta magnam eaque ratione.,Standard handling.,55x36x28,148.79,Books,False,False,245,964,SUP-004,4862.95
PROD-00535,Total responsive success,Iure et a corporis ab. Unde est illum sapiente labore vel. Voluptate quo veritatis fuga occaecati hic. Ratione autem rem harum adipisci minima.,Standard handling.,74x36x32,67.27,Household,False,False,283,742,SUP-009,3134.82
PROD-00536,Persistent zero-defect project,Quibusdam doloribus rem laboriosam perferendis molestias eos aperiam. Accusamus consequatur doloribus. Ipsum impedit voluptates enim eaque.,Standard handling.,58x55x22,18.73,Household,False,False,436,515,SUP-001,2483.38
PROD-00537,Synergized web-enabled circuit,Vel nemo excepturi ut excepturi voluptatum.,"None, Fragile, handle with care.",81x25x5,101.75,Electronics,True,False,196,932,SUP-005,616.24
PROD-00538,Synchronized multimedia analyzer,Accusamus voluptatum optio temporibus voluptates possimus. Tempore molestias voluptates reiciendis in voluptatem possimus. Ipsa id maxime assumenda enim iste ducimus sit. Eveniet minima aut recusandae inventore qui.,"None, Fragile, handle with care.",30x48x10,150.42,Books,True,False,124,696,SUP-017,4913.37
PROD-00539,Synchronized reciprocal superstructure,Voluptate corrupti amet nostrum quibusdam neque doloremque.,Standard handling.,54x11x49,179.6,Books,False,False,314,768,SUP-014,523.76
PROD-00540,Sharable bandwidth-monitored data-warehouse,Illum nemo quae quisquam quisquam laboriosam. Temporibus placeat consequuntur rerum nobis laborum.,"None, Fragile, handle with care.",21x14x9,142.56,Clothing,True,False,217,894,SUP-018,602.22
PROD-00541,Re-engineered radical focus group,Officia accusantium debitis laboriosam sed. Quibusdam qui ut libero quisquam ut. Id repellendus asperiores cupiditate.,"None, Keep refrigerated.",93x41x39,154.56,Perishable,False,False,313,808,SUP-014,653.67
PROD-00542,Persistent scalable Graphical User Interface,Rerum fugit animi quia cum assumenda cumque rem. Atque iste labore aliquam eum qui quos adipisci.,"None, Fragile, handle with care.",31x51x16,61.0,Household,True,False,274,862,SUP-017,1443.33
PROD-00543,Secured client-server moratorium,Culpa eligendi provident molestiae. Commodi cupiditate voluptas nisi corrupti harum dolorem nesciunt.,Standard handling.,95x35x37,26.02,Clothing,False,False,407,580,SUP-009,4675.66
PROD-00544,Synergistic intangible framework,Saepe voluptatum culpa veniam blanditiis delectus. Mollitia asperiores veniam nisi consequatur iusto impedit.,Standard handling.,14x78x40,13.96,Hardware,False,False,426,628,SUP-004,3626.13
PROD-00545,Adaptive secondary encryption,Architecto soluta rem totam voluptates veniam magni.,Standard handling.,86x60x44,114.37,Medical Supplies,False,False,251,181,SUP-014,1688.02
PROD-00546,Synergistic 6thgeneration core,Itaque fugit magni dolorem accusamus ex. Id officia ea nemo.,"None, Fragile, handle with care.",51x71x36,167.65,Household,True,False,422,792,SUP-017,2479.11
PROD-00547,Optional dynamic strategy,Nulla nulla illo iusto doloribus nesciunt.,Standard handling.,32x39x17,130.35,Medical Supplies,False,False,103,939,SUP-005,2905.33
PROD-00548,Robust logistical infrastructure,Ea ducimus minus doloremque perspiciatis. Facilis harum asperiores modi. Repellendus porro iste debitis ex.,"None, Keep refrigerated.",32x39x32,173.52,Perishable,False,False,322,149,SUP-008,1030.48
PROD-00549,User-centric didactic open architecture,Doloremque a ratione minima atque quia. Vero nisi debitis autem voluptatibus numquam quae. Quam odit ut soluta animi est distinctio reiciendis.,"None, Keep refrigerated.",38x29x13,102.78,Perishable,False,False,101,257,SUP-017,1705.26
PROD-00550,Ergonomic systemic open system,Tempore placeat sapiente asperiores sapiente doloremque et. Id mollitia placeat harum.,Standard handling.,34x67x28,177.56,Books,False,False,381,493,SUP-008,4634.19
PROD-00551,Robust systemic matrix,Laborum molestias magni assumenda. Ut sequi quas eligendi. Reiciendis quia cupiditate voluptas voluptas culpa consectetur. Enim voluptate eaque accusamus maxime perspiciatis.,"None, Keep refrigerated.",66x68x36,48.18,Perishable,False,False,386,121,SUP-009,4777.05
PROD-00552,Future-proofed optimizing methodology,Porro dolorum in commodi ad dolorem. Quas nobis consectetur necessitatibus beatae nulla facere. Nobis molestiae temporibus.,Standard handling.,41x38x32,150.13,Clothing,False,False,126,415,SUP-001,2631.34
PROD-00553,Quality-focused discrete installation,Cupiditate fugit fugit perspiciatis voluptatum. Aperiam amet ut reiciendis possimus quasi.,Standard handling.,76x32x36,130.17,Medical Supplies,False,False,489,121,SUP-004,4425.83
PROD-00554,Face-to-face system-worthy pricing structure,Quam veritatis mollitia.,Standard handling.,58x65x21,75.1,Clothing,False,False,274,677,SUP-004,3900.33
PROD-00555,Programmable zero administration product,Porro expedita voluptatibus corporis cum. Provident nulla est blanditiis illum quam magni. Provident exercitationem sit ipsa ab rem quod.,"None, Keep refrigerated.",51x13x47,144.26,Perishable,False,False,68,658,SUP-015,4159.0
PROD-00556,Decentralized secondary instruction set,Animi id laboriosam neque corporis. Dolores unde veritatis exercitationem quasi.,"None, Keep refrigerated.",19x54x6,45.35,Perishable,False,False,209,492,SUP-006,326.09
PROD-00557,De-engineered asymmetric hierarchy,Labore nobis aut. Earum aspernatur eos iusto. Nulla aut libero officia aliquam fuga.,"None, Fragile, handle with care., Keep refrigerated.",33x11x27,140.5,Perishable,True,False,468,346,SUP-020,2951.83
PROD-00558,Balanced leadingedge extranet,Provident quos deserunt nisi iusto. Accusamus quos placeat enim. Nulla veritatis quo quasi.,Standard handling.,88x26x35,119.12,Hardware,False,False,281,832,SUP-019,1333.14
PROD-00559,Integrated global capability,Reprehenderit consectetur dolore qui veniam temporibus temporibus.,Standard handling.,71x9x37,197.8,Medical Supplies,False,False,235,872,SUP-004,3001.34
PROD-00560,Open-architected bi-directional structure,Quas recusandae fuga odit accusamus voluptates. Earum voluptates inventore repellendus rerum.,"None, Fragile, handle with care.",13x55x26,43.88,Electronics,True,False,323,560,SUP-020,705.78
PROD-00561,Virtual intermediate initiative,Id dicta non aut sit incidunt. Harum dolor suscipit fugiat nihil optio magni expedita. Beatae quasi tempore nisi esse placeat eius.,Standard handling.,13x26x50,121.4,Hardware,False,False,296,139,SUP-013,109.37
PROD-00562,Monitored dedicated open architecture,Labore minima at ipsam optio. Numquam deleniti esse praesentium cumque.,Standard handling.,52x42x8,4.26,Clothing,False,False,52,441,SUP-009,229.21
PROD-00563,Robust bi-directional frame,Eligendi dolores quos animi. Possimus architecto dignissimos ad omnis facilis blanditiis. Aperiam deleniti molestias tempora minima laboriosam.,Standard handling.,82x78x9,24.36,Clothing,False,False,195,110,SUP-004,651.83
PROD-00564,Reduced scalable Internet solution,Dolor tenetur consectetur ex. Ab sit neque mollitia suscipit dicta exercitationem. Corrupti tempore illo vel maiores.,Standard handling.,11x65x10,61.7,Household,False,False,140,627,SUP-001,917.06
PROD-00565,Vision-oriented demand-driven adapter,Reiciendis libero recusandae nostrum tenetur cupiditate in. Eos totam ab odit enim nobis harum.,Standard handling.,22x27x36,182.36,Clothing,False,False,354,163,SUP-009,2004.76
PROD-00566,Profit-focused leadingedge focus group,Praesentium natus facilis temporibus. Repellat corrupti delectus neque velit dolorem.,Standard handling.,83x33x19,107.58,Household,False,False,106,979,SUP-009,1124.7
PROD-00567,Synergized mobile flexibility,Velit laboriosam nemo nobis harum. Minima similique officiis reprehenderit. Deserunt officia dolorem accusantium harum.,"None, Fragile, handle with care.",89x16x47,196.22,Electronics,True,False,473,374,SUP-019,3144.21
PROD-00568,Front-line clear-thinking application,Earum sed quam doloremque cum. Fugiat repudiandae commodi magnam beatae eligendi. Vitae pariatur repellendus quasi incidunt porro deserunt.,"None, Fragile, handle with care., Keep refrigerated.",36x74x43,113.4,Perishable,True,False,178,677,SUP-012,4704.03
PROD-00569,Visionary encompassing complexity,Modi cum excepturi autem commodi. Quidem mollitia quod error deleniti nisi.,Standard handling.,81x7x27,7.19,Hardware,False,False,444,427,SUP-008,337.68
PROD-00570,Streamlined disintermediate installation,Nostrum id nemo eligendi eligendi fuga.,Standard handling.,81x62x20,20.67,Household,False,False,495,378,SUP-007,2622.9
PROD-00571,Object-based holistic benchmark,Placeat odit ratione. Perferendis totam quod ab provident rerum voluptas.,Standard handling.,94x40x46,198.57,Household,False,False,66,669,SUP-015,3556.94
PROD-00572,Versatile non-volatile knowledgebase,Distinctio tenetur perspiciatis accusamus adipisci. Officiis tenetur corrupti reiciendis pariatur earum. Commodi suscipit magnam aliquam voluptatibus est.,Standard handling.,13x17x32,90.25,Medical Supplies,False,False,292,728,SUP-015,4849.25
PROD-00573,Digitized value-added intranet,Placeat iusto dolorem vero. Consectetur eaque ab in enim recusandae. Fugit et ducimus ipsam labore.,Standard handling.,41x21x9,35.8,Books,False,False,383,555,SUP-002,4552.01
PROD-00574,Reduced analyzing customer loyalty,Laudantium vitae quis libero temporibus unde voluptatibus officiis. Distinctio nam amet impedit. Blanditiis doloremque fugit sequi eaque vel doloribus.,Standard handling.,93x51x47,189.37,Clothing,False,False,101,724,SUP-015,3823.35
PROD-00575,Stand-alone discrete process improvement,Maxime eaque inventore laborum earum corporis non. Culpa ipsa odit.,Standard handling.,14x76x44,1.82,Books,False,False,428,650,SUP-010,2159.4
PROD-00576,Re-engineered 24hour time-frame,Sed tenetur officiis. Mollitia aut repudiandae eaque id. Illum similique ducimus.,Standard handling.,33x23x39,175.96,Hardware,False,False,368,405,SUP-012,3876.23
PROD-00577,Extended dynamic pricing structure,Ratione aut odit. Ullam similique impedit amet animi eos expedita.,"None, Fragile, handle with care.",29x80x21,110.35,Electronics,True,False,275,911,SUP-001,4702.54
PROD-00578,Adaptive national matrix,Placeat veniam facere asperiores ipsam atque tempora. Fugiat at quo quae asperiores. Beatae dolorem sequi distinctio expedita.,"None, Keep refrigerated.",84x72x25,194.99,Perishable,False,False,387,870,SUP-001,3706.18
PROD-00579,Cross-platform analyzing productivity,Eum ullam natus laudantium. Voluptate excepturi tempora voluptas. Deserunt aliquid facilis id adipisci.,Standard handling.,56x18x35,171.0,Household,False,False,489,740,SUP-004,4580.35
PROD-00580,Upgradable 3rdgeneration standardization,Officia nostrum exercitationem voluptatibus eum saepe sapiente. Minima eaque architecto sint suscipit perferendis.,Standard handling.,71x65x23,94.89,Hardware,False,False,212,786,SUP-009,1441.41
PROD-00581,Enhanced global process improvement,Deserunt ratione quasi maxime mollitia. Optio assumenda non nisi. Delectus consectetur sit odit.,"None, Hazardous material, consult safety data sheet.",19x80x37,10.59,Books,False,True,72,857,SUP-002,4480.19
PROD-00582,Implemented contextually-based paradigm,Quisquam maiores eos provident animi. Excepturi delectus ea reiciendis debitis deleniti magnam. Ut impedit earum ratione.,Standard handling.,40x24x36,41.29,Electronics,False,False,388,121,SUP-001,4832.43
PROD-00583,Function-based optimal access,Alias similique amet ratione. Fugiat dolor similique aspernatur illo magni.,Standard handling.,92x35x38,62.4,Household,False,False,364,993,SUP-014,4484.45
PROD-00584,Customer-focused impactful artificial intelligence,Eius deserunt ipsa provident. Perspiciatis numquam deserunt tenetur officiis. Inventore quibusdam debitis esse accusamus fugit officia.,Standard handling.,53x57x48,197.54,Clothing,False,False,73,828,SUP-005,1061.12
PROD-00585,Future-proofed needs-based structure,Ullam quas sapiente quia quia praesentium similique. Harum in officiis quod. Molestias dolor accusantium voluptatum.,Standard handling.,29x26x37,92.69,Hardware,False,False,439,293,SUP-008,4422.45
PROD-00586,Visionary asymmetric capacity,Eaque totam odit soluta culpa incidunt nulla soluta. Recusandae assumenda quod provident ut quaerat similique. Vel esse unde eius.,Standard handling.,6x6x43,55.46,Clothing,False,False,198,496,SUP-016,3842.12
PROD-00587,Multi-channeled needs-based synergy,Dolore molestias sequi aspernatur vel. Quae ullam saepe aut commodi accusantium perferendis.,"None, Fragile, handle with care.",11x77x50,54.46,Medical Supplies,True,False,258,544,SUP-008,2470.85
PROD-00588,Upgradable asynchronous standardization,Eos eligendi fuga ratione eos aliquid. Quas dolor explicabo adipisci eum adipisci.,"None, Keep refrigerated.",42x58x12,16.25,Perishable,False,False,85,946,SUP-008,3834.23
PROD-00589,Virtual bottom-line leverage,Porro quibusdam nostrum ad accusamus dolorem similique. Odit provident impedit esse adipisci.,"None, Keep refrigerated.",93x44x31,122.82,Perishable,False,False,329,624,SUP-009,1958.14
PROD-00590,Progressive methodical array,Ducimus beatae a minus commodi sed quisquam iusto. Vel impedit error dolorum libero. Facilis expedita dolorum repellendus occaecati. Magni veritatis ex repudiandae voluptates.,Standard handling.,75x36x50,98.46,Medical Supplies,False,False,136,815,SUP-016,1865.22
PROD-00591,Synergized logistical alliance,Assumenda adipisci natus labore minus. Alias aut error omnis culpa occaecati enim. Voluptatibus facilis itaque consequuntur omnis.,Standard handling.,9x46x9,185.6,Electronics,False,False,358,645,SUP-014,1895.57
PROD-00592,Extended global encoding,Natus corrupti et. Repellendus deleniti distinctio quos. Culpa at vel.,"None, Keep refrigerated.",51x24x32,134.37,Perishable,False,False,368,697,SUP-016,3811.28
PROD-00593,Monitored disintermediate ability,Temporibus expedita nisi minima iure aliquid deleniti ducimus. Commodi modi doloremque amet. Dolorum nisi vitae laboriosam eligendi.,Standard handling.,32x46x20,174.92,Medical Supplies,False,False,93,376,SUP-018,1518.44
PROD-00594,Versatile zero-defect approach,Quasi et aliquid tempora a numquam. Dicta doloremque quo omnis nostrum quis dolorum animi.,"None, Keep refrigerated.",34x43x47,106.86,Perishable,False,False,56,106,SUP-003,1828.51
PROD-00595,Focused grid-enabled function,Quia ullam sunt quidem.,Standard handling.,98x33x20,161.83,Books,False,False,468,373,SUP-014,395.47
PROD-00596,Virtual neutral matrix,Facere deleniti nulla aspernatur deleniti.,Standard handling.,40x29x45,1.43,Medical Supplies,False,False,114,978,SUP-016,1190.32
PROD-00597,Robust homogeneous matrices,Nisi cumque facilis pariatur ex culpa. Quia odit doloremque quibusdam.,Standard handling.,7x45x41,7.79,Hardware,False,False,331,914,SUP-015,1035.65
PROD-00598,Synchronized 3rdgeneration framework,Assumenda eaque magnam iste fuga adipisci neque. Et rem voluptatibus mollitia fugiat. Atque vitae dignissimos voluptas nobis.,Standard handling.,76x18x28,175.23,Medical Supplies,False,False,235,424,SUP-017,3622.11
PROD-00599,Total attitude-oriented encoding,Aliquam eos nisi laudantium consequatur. Tempora officia veritatis rem blanditiis quaerat facere. Quam vero iure labore.,Standard handling.,96x25x22,27.32,Household,False,False,268,534,SUP-017,2236.12
PROD-00600,Compatible neutral circuit,Nostrum consectetur hic repellat neque maiores aliquam dicta. Aut officiis facere ratione eius repellendus ullam. Consequatur numquam dignissimos sunt itaque illo.,"None, Fragile, handle with care., Keep refrigerated.",68x69x7,183.87,Perishable,True,False,429,404,SUP-007,3216.9
PROD-00601,Multi-tiered non-volatile frame,Impedit quam placeat unde. Commodi unde maxime sunt ratione.,Standard handling.,20x6x17,94.27,Medical Supplies,False,False,444,298,SUP-016,4765.72
PROD-00602,Synchronized scalable parallelism,Voluptate ipsa voluptatem eveniet provident. Repudiandae sequi voluptas doloribus earum.,Standard handling.,81x26x9,15.92,Clothing,False,False,249,344,SUP-009,2387.84
PROD-00603,Universal even-keeled Graphic Interface,Quis exercitationem iste tempora illum.,Standard handling.,60x62x33,163.5,Household,False,False,474,630,SUP-010,4837.41
PROD-00604,Business-focused foreground open system,Voluptate expedita impedit porro ratione modi. Cupiditate fuga perspiciatis.,Standard handling.,88x21x39,0.07,Medical Supplies,False,False,285,222,SUP-019,1123.0
PROD-00605,Cross-group uniform core,Earum odio commodi repudiandae eaque iste. Consequatur officia odio perferendis. Doloribus ipsa ipsa aspernatur mollitia eveniet.,"None, Fragile, handle with care.",42x7x8,23.06,Clothing,True,False,95,263,SUP-001,1457.31
PROD-00606,Fully-configurable motivating moderator,Ad similique cum ducimus voluptatum. Id ea vel atque est ad.,"None, Keep refrigerated.",34x41x16,146.07,Perishable,False,False,113,862,SUP-011,947.97
PROD-00607,Organic heuristic protocol,Fuga ut cumque. Laborum odio ex eveniet deleniti expedita animi architecto.,Standard handling.,17x62x5,63.08,Clothing,False,False,487,930,SUP-004,4950.36
PROD-00608,Function-based mission-critical software,Unde sequi maiores hic inventore tenetur. Sapiente quis tempora nobis dignissimos. Id neque dolor quisquam.,Standard handling.,25x11x20,107.74,Electronics,False,False,246,807,SUP-004,3760.73
PROD-00609,Customer-focused full-range firmware,Pariatur mollitia libero a iste minus. Praesentium quam atque exercitationem corporis officia impedit aperiam.,Standard handling.,54x65x38,134.5,Books,False,False,121,859,SUP-007,1949.69
PROD-00610,Streamlined directional capability,Accusantium voluptatem esse at provident pariatur aut qui. Nemo natus sit. Facilis excepturi temporibus suscipit eveniet. Ratione cupiditate repellat et.,"None, Keep refrigerated.",75x36x27,11.21,Perishable,False,False,307,449,SUP-015,3377.86
PROD-00611,Configurable homogeneous capability,Ex quod praesentium eos corporis sed eius. Dolores dicta nam veritatis quasi minus voluptatibus.,Standard handling.,65x33x9,183.62,Clothing,False,False,66,314,SUP-001,1878.34
PROD-00612,Re-engineered solution-oriented instruction set,Numquam explicabo in voluptates quos debitis. Illo iusto nesciunt.,Standard handling.,26x40x27,128.52,Electronics,False,False,65,823,SUP-004,963.27
PROD-00613,Versatile coherent methodology,Nulla fuga dolorem hic. Unde porro quibusdam quis reprehenderit fuga tempore id.,"None, Fragile, handle with care.",18x78x8,128.62,Medical Supplies,True,False,308,471,SUP-002,2179.52
PROD-00614,Operative content-based conglomeration,Aspernatur possimus excepturi repellat reprehenderit cum. Consequuntur saepe natus est nihil cupiditate. Placeat pariatur eligendi veritatis rerum ullam.,Standard handling.,9x5x26,66.75,Medical Supplies,False,False,325,547,SUP-010,3277.58
PROD-00615,Team-oriented content-based matrix,Ad mollitia voluptate officia repudiandae amet. Error placeat itaque qui iste doloremque cupiditate. Earum illum architecto delectus nulla temporibus esse.,Standard handling.,92x60x35,145.18,Books,False,False,251,695,SUP-015,2500.91
PROD-00616,Switchable transitional Internet solution,Expedita dignissimos sed cumque quaerat. Ipsam asperiores deserunt iste dolor.,"None, Fragile, handle with care.",37x36x26,20.75,Medical Supplies,True,False,223,855,SUP-014,2055.6
PROD-00617,Expanded interactive success,Iste quo et molestias. Quasi quisquam unde nulla odit assumenda.,Standard handling.,33x68x16,15.55,Books,False,False,422,278,SUP-015,2064.55
PROD-00618,Organized optimizing challenge,Quaerat hic adipisci ad. Maiores minima pariatur nisi. Porro hic ipsum consectetur.,"None, Fragile, handle with care.",86x8x27,177.45,Medical Supplies,True,False,398,414,SUP-013,4588.37
PROD-00619,Networked methodical superstructure,Natus harum nostrum quia explicabo dicta recusandae. Ullam ducimus natus impedit voluptas.,Standard handling.,36x5x22,177.08,Medical Supplies,False,False,119,939,SUP-006,3974.11
PROD-00620,Mandatory asymmetric synergy,Inventore non iste quis consequatur. Exercitationem amet velit sint beatae fugiat minima. Voluptates nulla veritatis quasi vitae magnam eaque.,"None, Fragile, handle with care.",79x42x50,41.55,Hardware,True,False,448,175,SUP-013,3900.49
PROD-00621,Centralized 24hour hardware,Eos quos consectetur itaque. Odit provident ad nemo commodi voluptatum voluptatibus.,"None, Keep refrigerated.",17x45x16,105.34,Perishable,False,False,467,866,SUP-019,3678.51
PROD-00622,Reverse-engineered mission-critical interface,Modi fugit natus quis suscipit ut natus. At expedita magni quos.,Standard handling.,66x59x23,94.46,Hardware,False,False,128,275,SUP-006,3214.09
PROD-00623,Public-key multimedia flexibility,Cum accusamus adipisci. Pariatur quas dolores esse voluptatem neque. Quaerat perferendis inventore cumque ad in possimus nam.,Standard handling.,78x23x19,173.49,Hardware,False,False,191,173,SUP-001,1265.68
PROD-00624,Re-contextualized foreground productivity,Ducimus a quas eveniet aspernatur nesciunt aut. Quibusdam nemo iusto vero. Error nesciunt praesentium minima nesciunt.,"None, Keep refrigerated.",12x19x15,190.52,Perishable,False,False,231,938,SUP-009,3870.5
PROD-00625,Innovative 6thgeneration product,Iure consectetur minus magnam ullam alias.,Standard handling.,98x28x20,20.84,Household,False,False,268,313,SUP-009,2094.11
PROD-00626,Customer-focused dedicated data-warehouse,Provident odit perferendis et. Natus corporis odio sint aut explicabo.,"None, Hazardous material, consult safety data sheet.",16x19x18,114.44,Books,False,True,298,288,SUP-017,2863.04
PROD-00627,Reverse-engineered encompassing paradigm,Praesentium praesentium saepe vel sint quidem. Eveniet quas voluptatibus quam quasi. Soluta quidem accusantium inventore.,"None, Fragile, handle with care., Keep refrigerated.",81x75x32,40.84,Perishable,True,False,224,661,SUP-002,324.84
PROD-00628,Horizontal full-range conglomeration,Eius impedit aperiam nemo veritatis alias hic. Eligendi fugit ad dolor.,Standard handling.,23x5x25,68.29,Books,False,False,102,297,SUP-003,4200.13
PROD-00629,Devolved optimal portal,Accusamus eligendi quo ea.,Standard handling.,61x13x37,171.32,Electronics,False,False,117,396,SUP-018,1716.16
PROD-00630,Upgradable uniform knowledgebase,Tempora natus amet quaerat neque incidunt eos sed. Et eius animi aut pariatur laudantium eaque. Laborum recusandae magnam sequi temporibus nostrum blanditiis.,"None, Keep refrigerated.",98x41x5,127.19,Perishable,False,False,289,975,SUP-001,1600.92
PROD-00631,Mandatory disintermediate standardization,Cumque beatae deserunt nemo est impedit.,"None, Keep refrigerated.",36x30x42,123.88,Perishable,False,False,134,668,SUP-015,4648.55
PROD-00632,Advanced asynchronous project,Molestias eveniet nihil quo deleniti. Beatae aliquid et vero. Pariatur ad consequatur atque odio officia.,Standard handling.,66x56x24,183.35,Hardware,False,False,455,976,SUP-004,4364.69
PROD-00633,Customizable coherent Internet solution,Similique atque unde id culpa. Harum ex repellendus dignissimos ipsam rerum necessitatibus. Veniam odit dolore sit molestias vitae. Repellendus molestias amet illo harum eligendi.,"None, Keep refrigerated.",94x28x26,94.59,Perishable,False,False,373,643,SUP-017,3641.58
PROD-00634,Fully-configurable explicit orchestration,Cumque non commodi non quod dolor. Ratione amet quaerat dicta ea. Ea harum sequi labore commodi. Blanditiis ratione ea non fugit enim provident dolor.,"None, Fragile, handle with care.",100x22x9,11.17,Hardware,True,False,298,748,SUP-010,673.81
PROD-00635,Optimized disintermediate neural-net,Asperiores perspiciatis libero minima nisi quaerat blanditiis. Laboriosam eius optio.,"None, Hazardous material, consult safety data sheet.",29x25x38,30.41,Books,False,True,91,213,SUP-020,4489.12
PROD-00636,Stand-alone bandwidth-monitored Local Area Network,Voluptas ipsa adipisci nemo deleniti dignissimos explicabo. Perspiciatis mollitia labore odit.,Standard handling.,33x35x41,147.28,Clothing,False,False,202,272,SUP-012,375.3
PROD-00637,Right-sized attitude-oriented pricing structure,Excepturi tempora eligendi quo quasi. Dolor illum illo voluptatum nobis. Consequatur reprehenderit sit earum ex sint. Iure quidem occaecati laudantium ipsa impedit tempora.,"None, Fragile, handle with care.",5x52x21,139.59,Clothing,True,False,294,693,SUP-013,638.56
PROD-00638,Focused national Local Area Network,Maiores laudantium harum facere iure. Quam inventore pariatur a perspiciatis sed. Reprehenderit iste error laborum.,"None, Fragile, handle with care.",63x18x37,27.72,Electronics,True,False,203,784,SUP-011,1813.35
PROD-00639,Compatible reciprocal Graphical User Interface,Eos molestias amet non quisquam vitae. Harum molestias nulla maxime ea temporibus amet. Ex optio harum assumenda pariatur quae.,"None, Fragile, handle with care.",30x73x26,75.2,Household,True,False,160,599,SUP-014,145.96
PROD-00640,Integrated dedicated middleware,Ipsa exercitationem nesciunt sequi optio. Magni ullam earum.,"None, Fragile, handle with care.",48x63x15,192.05,Clothing,True,False,185,544,SUP-017,3052.37
PROD-00641,Operative context-sensitive productivity,Voluptatum eligendi maxime porro eos. Alias iste explicabo molestiae sequi. Commodi error modi.,Standard handling.,85x59x19,93.23,Household,False,False,488,736,SUP-011,3132.49
PROD-00642,Centralized fresh-thinking methodology,Dolor provident nihil accusamus. Tempora cum harum laboriosam minus rerum deleniti dolorem.,Standard handling.,75x33x13,127.22,Hardware,False,False,155,955,SUP-016,1365.68
PROD-00643,Networked value-added array,Deserunt a id aut. Iste eius pariatur rem cum delectus mollitia.,"None, Fragile, handle with care.",58x71x19,30.9,Books,True,False,389,380,SUP-018,4685.84
PROD-00644,Enterprise-wide interactive forecast,Asperiores sit necessitatibus rem assumenda ullam fugiat. Sint occaecati vitae maiores perspiciatis dicta. Excepturi commodi ratione ipsam ex.,Standard handling.,47x32x15,139.34,Medical Supplies,False,False,139,587,SUP-011,519.57
PROD-00645,Synergized mobile knowledge user,Nemo officiis eaque eum enim ratione. At expedita praesentium. Officia quas voluptatum saepe.,Standard handling.,45x17x43,102.36,Books,False,False,339,505,SUP-008,301.58
PROD-00646,Cross-group reciprocal hub,Blanditiis odit temporibus. Laboriosam pariatur quidem nemo. Adipisci eos officiis.,"None, Fragile, handle with care.",55x8x5,32.61,Household,True,False,63,171,SUP-016,4848.91
PROD-00647,Up-sized executive archive,Nulla laboriosam sapiente veritatis autem beatae. Facilis velit minus. Distinctio officiis quisquam.,"None, Fragile, handle with care.",64x37x26,61.01,Household,True,False,58,196,SUP-002,1692.73
PROD-00648,Profit-focused attitude-oriented software,Natus corporis beatae aliquid. Itaque minima architecto velit excepturi. Vero eveniet architecto cumque iure nemo error illum. Sed magnam dolor ad corrupti pariatur.,"None, Fragile, handle with care.",13x34x30,119.28,Hardware,True,False,332,163,SUP-004,2851.13
PROD-00649,Managed optimal protocol,Earum quis minima ipsa commodi illo eius.,Standard handling.,85x31x37,13.78,Household,False,False,65,544,SUP-018,878.13
PROD-00650,Automated secondary frame,Quam quasi doloremque labore expedita distinctio dolor. Illum deserunt repellendus quidem laudantium ea. Error sequi dicta.,Standard handling.,76x62x7,134.72,Clothing,False,False,219,705,SUP-002,3428.98
PROD-00651,Synergized bandwidth-monitored flexibility,At iure perspiciatis porro facilis. Possimus perspiciatis aperiam voluptate recusandae neque. Sed aperiam non suscipit quae culpa quisquam placeat.,Standard handling.,85x76x10,58.97,Hardware,False,False,436,563,SUP-020,2409.01
PROD-00652,Total incremental hub,Corrupti inventore quo corrupti cupiditate occaecati commodi. Velit ex odit. Cum nostrum consectetur quae occaecati doloribus ad. Modi consequatur rerum officia dolor ut eum rem.,"None, Keep refrigerated.",81x60x12,198.96,Perishable,False,False,123,608,SUP-016,2517.48
PROD-00653,Business-focused logistical challenge,Quo expedita voluptatum saepe. Animi sint sequi possimus.,Standard handling.,45x79x19,190.49,Clothing,False,False,208,189,SUP-020,1335.72
